Wall time,Step,Value
1705295034.9275632,100,6.518161773681641
1705295248.9066627,200,4.453612804412842
1705295463.6939428,300,2.699009418487549
1705295678.1037297,400,1.7360345125198364
1705295891.7201383,500,1.2660419940948486
1705296107.035701,600,1.0263060331344604
1705296320.711076,700,0.8772082328796387
1705296534.3813522,800,0.778495728969574
1705296917.2190256,900,0.7185303568840027
1705297130.5851305,1000,0.6643515229225159
1705298401.4642956,1100,0.6358814835548401
1705298615.7932317,1200,0.6080281734466553
1705298829.8663034,1300,0.5812429189682007
1705299044.1622107,1400,0.5608676671981812
1705299257.823171,1500,0.5506460070610046
1705299470.7449424,1600,0.5314052104949951
1705299851.9221358,1700,0.5281233191490173
1705300067.3611448,1800,0.5137907862663269
1705300281.7248015,1900,0.5013369917869568
1705300496.0069604,2000,0.4953610897064209
1705302218.6195724,2100,0.4940560460090637
1705302435.3378522,2200,0.4755653440952301
1705302650.7812178,2300,0.4774596691131592
1705302866.1342225,2400,0.4766360819339752
1705303249.6156504,2500,0.46191462874412537
1705303465.706672,2600,0.4646013379096985
1705303680.5108805,2700,0.4577130377292633
1705303896.5048642,2800,0.4464489221572876
1705304111.2143893,2900,0.4373975396156311
1705304325.890959,3000,0.44202613830566406
1705306096.7058551,3100,0.44120824337005615
1705306315.218283,3200,0.4378502368927002
1705306702.9810467,3300,0.43343132734298706
1705306919.7660537,3400,0.4219267964363098
1705307137.9080143,3500,0.42491328716278076
1705307355.0317695,3600,0.4252285063266754
1705307571.3459427,3700,0.41655468940734863
1705307788.3030214,3800,0.4157680571079254
1705308006.2500582,3900,0.42066097259521484
1705308223.3214567,4000,0.41117724776268005
1705310585.6060855,4100,0.40733641386032104
1705310803.0654013,4200,0.40982842445373535
1705311019.98792,4300,0.4015344977378845
1705311237.7659912,4400,0.4015484154224396
1705311454.1383777,4500,0.402963250875473
1705311672.991846,4600,0.39573705196380615
1705311890.077308,4700,0.39027345180511475
1705312108.664731,4800,0.3893696665763855
1705312499.0721436,4900,0.3906918466091156
1705312715.8221905,5000,0.3848521411418915
1705314736.5040402,5100,0.38396763801574707
1705314954.01395,5200,0.381949245929718
1705315172.2483637,5300,0.3815264105796814
1705315392.056508,5400,0.37946563959121704
1705315610.8129296,5500,0.37404096126556396
1705315828.1197932,5600,0.3714267313480377
1705316219.6960118,5700,0.3709683120250702
1705316437.5721552,5800,0.36297425627708435
1705316657.4522345,5900,0.3704347610473633
1705316874.9333389,6000,0.3653723895549774
1705319252.1806204,6100,0.3626674711704254
1705319473.1040082,6200,0.3595397174358368
1705319693.0490096,6300,0.3606320917606354
1705319913.252684,6400,0.3589814305305481
1705320305.935516,6500,0.350906640291214
1705320525.4124796,6600,0.35207879543304443
1705320745.4081016,6700,0.3588374853134155
1705320965.998925,6800,0.3505902588367462
1705321186.7527144,6900,0.352927565574646
1705321406.200393,7000,0.34759819507598877
1705323825.083367,7100,0.3480931520462036
1705324046.3118687,7200,0.33920133113861084
1705324440.2641037,7300,0.3448578119277954
1705324660.6554632,7400,0.34586861729621887
1705324880.7060502,7500,0.33915311098098755
1705325102.2982414,7600,0.3407948613166809
1705325322.3168478,7700,0.3438822031021118
1705325540.7816248,7800,0.330653578042984
1705325761.5796168,7900,0.3364391326904297
1705325981.657472,8000,0.3369419574737549
1705328345.5883262,8100,0.3361649811267853
1705328566.5570998,8200,0.33051228523254395
1705328787.8462327,8300,0.32953810691833496
1705329007.5717125,8400,0.3281213641166687
1705329227.2214766,8500,0.33188530802726746
1705329447.047547,8600,0.3209461569786072
1705329667.0014858,8700,0.3274374008178711
1705329886.851796,8800,0.32329005002975464
1705330280.4182796,8900,0.3286738693714142
1705330502.0365617,9000,0.3210197389125824
1705332795.0053198,9100,0.3164517879486084
1705333016.2757843,9200,0.32054516673088074
1705333236.1572826,9300,0.32247865200042725
1705333456.7511141,9400,0.32430770993232727
1705333678.621136,9500,0.31428802013397217
1705333899.2102172,9600,0.3116495609283447
1705334295.7366903,9700,0.31360507011413574
1705334515.6130238,9800,0.31464943289756775
1705334736.9499192,9900,0.3128434419631958
1705334956.2495577,10000,0.31062790751457214
1705337137.5735195,10100,0.3088289201259613
1705337359.053297,10200,0.3121333122253418
1705337580.349179,10300,0.30774903297424316
